surface,route-or-file,source,access-definition,devices,languages,required-states,evidence-status
route-declaration,"""/directorio/:slug""",tdf-hq-ui/src/routes/publicRoutes.tsx:75,"<Route path=""/directorio/:slug"" element={<PublicBranding><DirectoryPublicDetailPage kind=""profile"" /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/clasificados/:slug""",tdf-hq-ui/src/routes/publicRoutes.tsx:76,"<Route path=""/clasificados/:slug"" element={<PublicBranding><DirectoryPublicDetailPage kind=""classified"" /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/eventos/:eventId""",tdf-hq-ui/src/routes/publicRoutes.tsx:77,"<Route path=""/eventos/:eventId"" element={<PublicBranding><DirectoryPublicDetailPage kind=""event"" /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/eventos/:eventId/entradas""",tdf-hq-ui/src/routes/publicRoutes.tsx:78,"<Route path=""/eventos/:eventId/entradas"" element={<PublicBranding><PublicEventTicketsPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/eventos/:eventId/orden/:orderId""",tdf-hq-ui/src/routes/publicRoutes.tsx:79,"<Route path=""/eventos/:eventId/orden/:orderId"" element={<PublicBranding><PublicEventTicketsPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/venues/:venueId""",tdf-hq-ui/src/routes/publicRoutes.tsx:80,"<Route path=""/venues/:venueId"" element={<PublicBranding><DirectoryPublicDetailPage kind=""venue"" /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/fans""",tdf-hq-ui/src/routes/publicRoutes.tsx:81,"<Route path=""/fans"" element={<PublicBranding><FanHubPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,FanHub model/component14 browser cases; merged/deployed web437fddd; real authenticated persistence pending; fanhub-onboarding.md
route-declaration,"""/fans/clubs/:artistId""",tdf-hq-ui/src/routes/publicRoutes.tsx:82,"<Route path=""/fans/clubs/:artistId"" element={<PublicBranding><FanClubPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/mi-artista""",tdf-hq-ui/src/routes/publicRoutes.tsx:83,"<Route path=""/mi-artista"" element={<PublicBranding><FanHubPage focusArtist /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/artista/crear""",tdf-hq-ui/src/routes/publicRoutes.tsx:84,"<Route path=""/artista/crear"" element={<PublicBranding><ArtistOnboardingPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,25 current component tests; real isolated PostgreSQL/HTTP claim preparation; production/browser complete activation pending; artist-management-claims.md
route-declaration,"""/artista/:slugOrId""",tdf-hq-ui/src/routes/publicRoutes.tsx:85,"<Route path=""/artista/:slugOrId"" element={<PublicBranding><ArtistPublicPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/a/:slugOrId""",tdf-hq-ui/src/routes/publicRoutes.tsx:86,"<Route path=""/a/:slugOrId"" element={<PublicBranding><ArtistPublicPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/marketplace""",tdf-hq-ui/src/routes/publicRoutes.tsx:87,"<Route path=""/marketplace"" element={<PublicBranding><MarketplacePage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/merch/tiendas/:storeId""",tdf-hq-ui/src/routes/publicRoutes.tsx:88,"<Route path=""/merch/tiendas/:storeId"" element={<PublicBranding><MerchReputationPage kind=""store"" /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/merch/productos/:productId""",tdf-hq-ui/src/routes/publicRoutes.tsx:89,"<Route path=""/merch/productos/:productId"" element={<PublicBranding><MerchReputationPage kind=""product"" /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/tiendas""",tdf-hq-ui/src/routes/publicRoutes.tsx:90,"<Route path=""/tiendas"" element={<PublicBranding><MerchDiscoveryPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/tienda/:storeSlug""",tdf-hq-ui/src/routes/publicRoutes.tsx:91,"<Route path=""/tienda/:storeSlug"" element={<PublicBranding><MerchStorefrontPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/tienda/:storeSlug/producto/:productSlug""",tdf-hq-ui/src/routes/publicRoutes.tsx:92,"<Route path=""/tienda/:storeSlug/producto/:productSlug"" element={<PublicBranding><MerchProductPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/tienda/:storeSlug/carrito""",tdf-hq-ui/src/routes/publicRoutes.tsx:93,"<Route path=""/tienda/:storeSlug/carrito"" element={<PublicBranding><MerchCartPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/tienda/orden/:orderId""",tdf-hq-ui/src/routes/publicRoutes.tsx:94,"<Route path=""/tienda/orden/:orderId"" element={<PublicBranding><MerchOrderTrackingPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/marketplace/orden/:orderId""",tdf-hq-ui/src/routes/publicRoutes.tsx:95,"<Route path=""/marketplace/orden/:orderId"" element={<PublicBranding><MarketplaceOrderTrackingPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/mezcla-mastering""",tdf-hq-ui/src/routes/publicRoutes.tsx:96,"<Route path=""/mezcla-mastering"" element={<PublicBranding><MixingMasteringPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/mezcla-mastering/pago-datafast""",tdf-hq-ui/src/routes/publicRoutes.tsx:97,"<Route path=""/mezcla-mastering/pago-datafast"" element={<PublicBranding><ServiceDatafastReturnPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/mezcla-mastering/pedido/:orderNumber""",tdf-hq-ui/src/routes/publicRoutes.tsx:98,"<Route path=""/mezcla-mastering/pedido/:orderNumber"" element={<PublicBranding><ServiceOrderTrackingPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/services/mixing-mastering""",tdf-hq-ui/src/routes/publicRoutes.tsx:99,"<Route path=""/services/mixing-mastering"" element={<Navigate to=""/mezcla-mastering"" replace />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/marketplace/pago-datafast""",tdf-hq-ui/src/routes/publicRoutes.tsx:100,"<Route path=""/marketplace/pago-datafast"" element={<PublicBranding><DatafastReturnPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/oauth/google-drive/callback""",tdf-hq-ui/src/routes/publicRoutes.tsx:101,"<Route path=""/oauth/google-drive/callback"" element={<PublicBranding><GoogleDriveCallbackPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/oauth/instagram/callback""",tdf-hq-ui/src/routes/publicRoutes.tsx:102,"<Route path=""/oauth/instagram/callback"" element={<PublicBranding><InstagramCallbackPage /></PublicBranding>} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""/curso/produccion-musical-dic-2025""",tdf-hq-ui/src/routes/publicRoutes.tsx:103,"<Route path=""/curso/produccion-musical-dic-2025"" element={<Navigate to=""/curso/produccion-musical-jun-2026"" replace />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
